record_id,activity,duration_hours,wind_mean,gust_max,rain_max,daylight_fraction,completed_as_planned,notice
DEMO-0510,Turbine installation,1,2.25897,10.26670,1.71747,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0511,Turbine installation,7,1.32603,19.46989,1.82525,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0512,Turbine installation,1,10.11293,11.11293,2.04483,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0513,Turbine installation,2,5.09604,19.50783,0.36723,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0514,Turbine installation,5,1.06867,6.56241,2.02478,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0515,Turbine installation,8,7.12958,8.12958,2.64106,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0516,Turbine installation,4,11.30656,22.95816,2.92266,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0517,Turbine installation,1,4.27684,20.65023,1.32916,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0518,Turbine installation,2,5.02570,20.89126,1.03351,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0519,Turbine installation,8,12.68549,22.12304,2.25993,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0520,Turbine installation,6,7.80108,12.88969,1.62862,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0521,Turbine installation,1,12.64098,13.64098,0.77191,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0522,Turbine installation,4,6.69584,7.69584,0.51647,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0523,Turbine installation,3,14.29463,15.29463,0.51069,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0524,Turbine installation,2,9.76192,10.76192,1.37753,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0525,Turbine installation,7,1.73848,21.83992,0.51037,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0526,Turbine installation,5,13.27639,14.27639,0.05916,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0527,Turbine installation,2,7.33898,8.33898,0.15627,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0528,Turbine installation,6,2.12458,9.43657,2.78965,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0529,Turbine installation,4,2.29035,8.58122,0.21888,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0530,Turbine installation,1,10.31301,11.31301,0.21954,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0531,Turbine installation,4,0.71059,16.80886,1.35357,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0532,Turbine installation,2,4.29891,10.89522,0.73530,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0533,Turbine installation,2,2.09681,16.07044,2.88808,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0534,Turbine installation,8,6.61616,21.02464,2.73296,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0535,Turbine installation,6,6.21531,15.84602,1.21423,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0536,Turbine installation,2,7.82815,17.50159,1.34619,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0537,Turbine installation,7,4.19454,11.57906,1.12534,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0538,Turbine installation,5,0.48065,7.87529,0.11360,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0539,Turbine installation,7,9.21579,10.77051,0.87854,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0540,Turbine installation,6,5.60577,22.35709,0.36802,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0541,Turbine installation,3,9.77002,16.19260,0.30711,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0542,Turbine installation,5,1.63000,9.99520,1.68258,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0543,Turbine installation,5,0.20666,13.11647,0.29629,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0544,Turbine installation,6,3.72441,20.03923,0.30879,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0545,Turbine installation,2,6.84821,17.03198,1.44154,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0546,Turbine installation,3,5.91108,15.09175,1.32685,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0547,Turbine installation,2,12.15454,20.93293,0.41290,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0548,Turbine installation,3,5.66756,17.10391,0.01335,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0549,Turbine installation,2,7.95662,16.56914,0.57892,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0550,Turbine installation,1,8.90273,9.90273,0.70768,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0551,Turbine installation,8,0.32747,6.91500,2.40075,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0552,Turbine installation,1,7.72700,22.37256,2.74632,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0553,Turbine installation,8,5.17247,15.77945,1.21783,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0554,Turbine installation,1,6.31920,12.48230,1.21508,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0555,Turbine installation,7,1.50431,15.60237,2.13744,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0556,Turbine installation,3,11.74231,12.74231,1.88077,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0557,Turbine installation,5,14.13606,19.79829,0.55242,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0558,Turbine installation,3,0.33403,8.89962,0.32307,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0559,Turbine installation,4,9.02059,19.48183,1.31284,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0560,Turbine installation,4,11.45766,14.61881,1.69449,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0561,Turbine installation,5,4.27211,9.97830,0.41612,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0562,Turbine installation,4,11.81333,12.81333,0.87982,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0563,Turbine installation,5,9.48533,19.68500,0.91783,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0564,Turbine installation,7,13.93744,14.93744,0.78389,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0565,Turbine installation,4,14.71507,15.71507,1.38228,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0566,Turbine installation,3,0.63519,18.60580,1.95919,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0567,Turbine installation,2,6.67407,11.30078,1.52817,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0568,Turbine installation,3,8.20482,12.00801,0.60437,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0569,Turbine installation,2,2.20115,9.44722,0.30882,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-0570,Turbine installation,2,5.04429,20.46521,2.46561,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
